Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4137.586216656221
NCF30,OUT027,3426.140326478726
FDK03,OUT035,4228.762056575423
FDT45,OUT017,1020.1904201907896
NCC54,OUT027,5198.674737568576
FDP08,OUT018,2843.891130686156
FDU44,OUT046,2642.6468229475454
DRG39,OUT035,1013.6981689420318
FDU32,OUT049,2067.579061593643
FDY27,OUT049,2957.323564190903
NCP54,OUT013,1983.744826088116
NCZ41,OUT049,2091.356278012908
DRL49,OUT013,2307.207224362892
FDI05,OUT018,996.7026978808246
FDY56,OUT045,3554.975433180401
DRC13,OUT013,2071.2001792013107
NCV29,OUT017,2941.087931935006
FDR24,OUT049,1580.3055243816082
FDZ34,OUT018,2759.7391266942877
FDP37,OUT035,2145.8935847909897
FDX08,OUT027,4336.922749251103
FDS57,OUT045,2177.9504653618824
NCG18,OUT049,1732.7442670185114
FDK25,OUT018,2424.8049530450685
FDH53,OUT049,1466.9674806464507
DRI59,OUT018,3243.563364004049
FDA52,OUT046,2836.434455313192
FDT20,OUT010,-1250.6008133129637
FDE36,OUT019,739.9440156529462
FDI24,OUT017,2878.101582944554
FDB28,OUT018,2876.7102192587904
FDV11,OUT017,2953.3837482457916
FDP01,OUT046,2494.7437059211547
FDD34,OUT027,4040.1075157592295
FDJ50,OUT027,2333.00275716935
FDZ44,OUT013,1945.4157536487483
DRO59,OUT035,1369.2770747853904
DRB48,OUT045,634.7993214759198
FDR21,OUT018,2505.241451493905
NCE42,OUT010,1787.0340102936107
FDO23,OUT046,1484.682553467962
NCE30,OUT018,3045.535013480598
FDQ22,OUT035,798.0823630450341
FDY01,OUT045,1795.9717038825352
FDS08,OUT017,2935.686093039057
FDG28,OUT018,3668.8977238307
FDQ51,OUT018,586.0022154502149
FDB05,OUT017,4042.472358982228
FDO56,OUT049,2019.292216492482
FDE02,OUT018,1235.3891487618225
FDN45,OUT017,3614.7837595410233
FDS09,OUT013,891.3960425230266
NCA54,OUT018,2582.7677188948146
FDP09,OUT010,1462.045716934737
FDC53,OUT045,1551.1238915210074
NCM55,OUT017,3034.6670947315824
FDL09,OUT018,2431.0179197084403
FDA11,OUT019,-381.33404274325943
FDA50,OUT045,1452.7779958595147
FDC23,OUT017,2958.074025171008
FDE22,OUT049,2640.774386174891
FDD23,OUT046,3014.848861203981
NCA29,OUT049,2827.5331234835057
FDK38,OUT046,2353.961709429493
DRC13,OUT046,1988.699362344617
NCP43,OUT049,2922.718416947672
FDX28,OUT049,1692.7795668636206
FDF08,OUT049,1595.4165057818116
FDZ33,OUT046,2373.248714936795
FDD10,OUT049,2978.2224819947473
FDO58,OUT017,2693.553954193315
FDI50,OUT017,3797.452467966879
FDO58,OUT045,2573.178223225288
FDX08,OUT013,2919.126137880922
NCK17,OUT010,-1238.1664004958761
FDF39,OUT035,4335.123769938685
FDU45,OUT010,-61.76280665067293
NCJ18,OUT018,1553.3986657767177
DRC27,OUT019,1974.2062849879858
DRC25,OUT035,1521.546625983079
FDU59,OUT035,2697.252298559556
FDU28,OUT035,3211.131889231621
NCP30,OUT046,673.2216799832261
FDB39,OUT018,648.623775197192
FDE41,OUT013,1479.1126993956054
DRH11,OUT010,-1001.9386420405356
FDA58,OUT045,3653.822144666001
FDU50,OUT046,1895.5421314907126
FDM34,OUT013,2102.716961729862
FDM44,OUT027,3106.423539973658
FDR39,OUT045,2840.436677355393
FDM25,OUT045,2767.9999229943132
FDQ49,OUT049,2635.6115712536985
DRH25,OUT018,591.0366404418942
FDM09,OUT027,4204.6113982937
FDL44,OUT019,692.2142698153101
NCR42,OUT018,267.9396084743832
DRL59,OUT046,872.8680257613576
FDX43,OUT013,2708.5174195837944
DRK47,OUT010,1652.2342317249472
FDU48,OUT018,1830.8781894683118
FDY12,OUT045,792.1849795472364
NCN43,OUT018,1678.8197374035603
NCM55,OUT018,2615.4732473908994
FDQ21,OUT027,3445.2858400024106
FDX13,OUT035,4116.544106598355
NCK30,OUT027,5423.731294665695
FDG20,OUT049,2906.6061057940824
DRG27,OUT017,757.7158351717901
FDY14,OUT018,3894.1292159794325
FDP59,OUT035,1841.7419309017841
FDU60,OUT017,2850.8169190406784
NCC18,OUT019,747.6122386554999
DRJ39,OUT017,3543.3398602010225
FDS07,OUT049,1910.877797628741
FDM08,OUT027,5016.063952521336
FDP51,OUT045,1898.982633950809
FDU16,OUT035,1518.9533271019513
FDH12,OUT013,1742.9976730765552
DRE48,OUT010,1196.7532830691366
NCL42,OUT027,5289.113244940147
FDR21,OUT045,2749.641201373518
NCW29,OUT035,2229.9444975507745
FDO11,OUT013,4043.7750085343523
NCM31,OUT049,2323.6845889098713
FDV35,OUT019,540.7333396566622
FDF58,OUT017,1138.3066274699627
NCE43,OUT049,2747.622420649788
FDA02,OUT035,2493.510792983198
DRL37,OUT010,-1181.0799739272995
FDR24,OUT018,1242.0073317860376
FDW59,OUT049,1457.0355824349588
FDS22,OUT049,906.0476266744183
FDW24,OUT017,947.6919129857279
FDU24,OUT035,1699.1986722754523
FDA21,OUT027,4419.3736605550075
FDH58,OUT027,3337.744093860888
FDW36,OUT018,1401.4060440924404
FDI45,OUT027,4210.623932813676
FDU01,OUT018,2729.809766658268
FDF35,OUT027,3181.0382241958423
FDU43,OUT019,1895.9813861239431
FDE24,OUT019,385.8251652270395
FDK50,OUT049,2705.9037291886984
FDG31,OUT045,980.8529369928615
FDC60,OUT045,1425.7954944460976
FDL36,OUT013,1489.757855213381
FDP21,OUT013,3096.191323713012
FDW16,OUT045,1446.2268749294226
FDX02,OUT017,3659.2977552362017
FDQ58,OUT027,3922.252985944341
FDT51,OUT046,1840.688346600645
FDD59,OUT049,1427.9417410728363
NCM42,OUT018,1466.0156027372743
FDA57,OUT018,414.1106478723053
FDZ48,OUT035,1963.5520393858033
FDE46,OUT045,2373.887037502391
NCZ30,OUT019,28.169578281883332
FDB56,OUT017,3132.3204044232193
FDA25,OUT027,3175.804426921298
FDD20,OUT013,2056.763233057946
FDL25,OUT013,1553.7681870943734
NCO18,OUT049,2894.576738196424
FDJ45,OUT017,698.7417136992302
FDR12,OUT035,2905.99847236439
NCF19,OUT010,-1137.4924437127106
FDK25,OUT046,2664.1731841665123
NCR17,OUT046,1818.7388541747696
FDC52,OUT046,2481.423012154623
NCA54,OUT017,2961.528602393123
FDR45,OUT010,1884.1275242718948
NCM19,OUT049,1896.2546291179337
FDF39,OUT027,5663.954110036806
FDX23,OUT049,1672.7075114611905
FDD58,OUT027,3061.601944179467
FDX28,OUT013,1640.5062844524332
NCD31,OUT013,2605.8323342188846
FDU57,OUT018,2164.5919867997964
FDI27,OUT046,817.7305664246005
NCM42,OUT046,1727.0035925229915
FDD32,OUT027,2822.03109365595
FDI34,OUT013,3688.8148933629914
NCM29,OUT049,2163.31477429467
FDG46,OUT018,1591.8312833789932
DRC01,OUT010,-1043.279178731093
FDB15,OUT027,5582.967847017456
NCA17,OUT027,3824.0794955283573
FDF10,OUT046,2377.0808403003384
FDR26,OUT027,4296.106066320573
FDI02,OUT049,1925.4162771945103
NCM54,OUT010,103.43215319809326
FDF14,OUT013,2455.7318705971197
FDJ33,OUT010,58.66054129674865
FDM20,OUT035,4035.613811241182
FDC03,OUT027,4594.699306315846
NCX05,OUT046,1833.8530197864668
NCM41,OUT027,2919.6621280796717
NCU29,OUT010,435.1221865646213
FDQ59,OUT017,1507.5017748730088
FDH46,OUT010,-221.7079042766345
FDH09,OUT013,883.0640595027671
NCD06,OUT045,678.3726680400379
FDC15,OUT035,2586.954578593439
DRD37,OUT027,2209.306325425833
FDT28,OUT027,3833.5047064910013
FDR28,OUT027,4108.365973928351
FDT38,OUT017,1503.2130662196632
FDV34,OUT027,2737.2758816471296
FDY52,OUT035,1200.15999406399
FDB34,OUT013,1436.8663596854344
DRL23,OUT018,1419.597124487077
DRB24,OUT046,2457.3020928969145
FDJ50,OUT046,911.4038942080274
FDQ49,OUT035,2651.6281150529635
FDP20,OUT035,2142.0384265416624
FDV19,OUT027,4036.092218015011
NCR54,OUT045,3008.0052184702477
FDO09,OUT010,2213.7618136674932
FDS57,OUT018,1995.7548433848788
FDN10,OUT049,1989.3732254193956
FDV23,OUT049,2097.314948031316
FDY28,OUT049,3508.6853170116465
DRG51,OUT013,2616.635087715155
FDD45,OUT019,-420.32033321865214
NCL18,OUT027,4452.431159315894
NCM29,OUT013,2106.2961919386275
FDF17,OUT027,4570.0975275225255
FDE22,OUT017,2685.9330717595244
FDQ22,OUT017,754.1127420875187
FDS01,OUT013,2900.133137966308
FDW35,OUT027,2181.3556069191673
FDJ33,OUT046,2029.0028916901801
NCF54,OUT035,2849.06301688384
FDE09,OUT013,1815.5982153664504
NCE06,OUT045,2469.0755670078147
DRH49,OUT049,1403.64589530121
FDY43,OUT045,2629.4675806612686
NCT05,OUT017,4110.487298944966
FDZ34,OUT045,2974.586677109287
FDL38,OUT017,1580.5684320423557
FDZ31,OUT017,3147.645625817279
FDR14,OUT035,1040.9433979812193
NCN54,OUT049,1361.585808463642
NCC42,OUT027,3660.0267592275413
FDK08,OUT017,1780.4491430749185
FDP59,OUT013,1774.9485997213897
FDV22,OUT035,2702.5952035856094
FDD33,OUT035,3834.6200657616096
DRE60,OUT027,5000.610665833903
FDK52,OUT046,3582.742051591801
FDA02,OUT017,2491.544361885748
FDM56,OUT049,1854.1876923858115
FDE57,OUT035,2414.0295398015974
FDM32,OUT045,1381.0532397600227
NCQ30,OUT027,3382.5967669638967
FDQ27,OUT027,3201.147977783321
FDT60,OUT027,3448.2304679608187
FDU43,OUT049,3935.4755333332055
NCO55,OUT035,1826.8601055837958
FDG02,OUT045,2978.6691085059138
FDJ28,OUT013,3070.332749858518
FDP40,OUT045,1785.305377709527
FDJ38,OUT045,3006.9935627129707
NCC54,OUT017,3883.0570647032655
NCZ41,OUT046,1978.309249384241
FDK38,OUT019,499.3939973686814
FDU52,OUT013,2507.2506723304623
FDC40,OUT046,1285.603958203879
NCR30,OUT017,1286.1618330094727
NCN18,OUT017,1856.58042890192
FDB50,OUT035,1397.4778845337676
FDG04,OUT013,3033.8194773821015
FDR26,OUT035,2963.81107353168
NCT17,OUT018,2693.246774503341
FDX35,OUT027,5076.442466256201
FDS12,OUT046,2010.1834411439863
NCZ29,OUT027,3436.571765575858
FDB38,OUT010,707.6866649503271
FDP12,OUT013,718.0032398255152
FDP22,OUT046,892.8123641248612
FDS26,OUT018,3831.519637836396
FDR52,OUT046,3083.9154824570987
DRJ13,OUT046,2550.905923065869
FDU48,OUT027,3545.981089797171
FDE29,OUT035,1124.445054841861
NCT29,OUT049,2022.1361442112602
DRK37,OUT018,2710.7685268581417
FDK55,OUT046,1430.462447960901
FDR07,OUT046,1545.0478412433497
FDO21,OUT027,5064.080307093623
FDK46,OUT049,4217.350243871624
FDB12,OUT045,1647.907659715228
FDT31,OUT027,4463.765051553417
FDJ33,OUT045,1962.5719287862025
FDC26,OUT027,3198.6700048734237
NCQ02,OUT045,2907.1751114505923
FDP08,OUT010,1162.3604141702035
FDB11,OUT027,5025.501940170098
FDV55,OUT013,2365.179466130318
FDW20,OUT049,2055.3847996505538
NCJ18,OUT019,-50.017081234916304
FDC41,OUT018,940.2475173437542
FDE14,OUT027,3138.260192867362
FDG35,OUT013,2875.80388079163
FDF45,OUT035,1150.9155669713443
FDS19,OUT027,2756.9963373593055
FDS58,OUT019,697.688605814877
FDA26,OUT017,3633.873618978364
FDM32,OUT049,1532.5080172288351
FDL45,OUT046,2032.954871239977
FDZ55,OUT049,2656.62690612914
FDY37,OUT049,2409.317377203259
FDO46,OUT046,3087.490320926872
FDQ60,OUT046,1951.621993598308
FDA19,OUT018,1813.8087387152916
FDL15,OUT046,2461.3491416498455
FDM10,OUT018,3089.5770152428454
NCL05,OUT017,799.2431670050204
DRK49,OUT010,-1209.7105621733906
NCE18,OUT027,5404.703355351493
FDG40,OUT049,697.9475250112507
DRI59,OUT045,3436.609636104918
FDK28,OUT035,4194.061923348988
NCD06,OUT019,-1171.477063551752
FDO11,OUT019,2110.762151009895
FDK27,OUT046,1935.6025852784478
FDT43,OUT027,2304.292073292696
FDD38,OUT018,1428.423135166904
FDA16,OUT049,3589.4379943486497
FDL14,OUT027,3956.750490678478
NCM17,OUT049,810.3504497975296
FDD20,OUT045,1931.1217199805424
FDA40,OUT045,1425.5494268439547
FDL43,OUT045,1213.8068987229517
FDV15,OUT045,1564.6183063496642
FDE52,OUT046,1505.7903555982289
NCL17,OUT010,349.9991838152697
NCJ31,OUT045,3645.707499835611
FDR60,OUT045,1190.1168250997703
NCA18,OUT035,1978.420657385644
FDS21,OUT027,2547.969522043254
FDW09,OUT035,1475.1568968397587
FDL26,OUT035,2622.1207165339706
FDS47,OUT018,1146.2118217160883
FDC39,OUT046,3244.607653331183
FDT51,OUT035,1991.5416375998907
FDK40,OUT035,4312.809882361175
NCG19,OUT045,3600.3512726417225
FDZ07,OUT046,1055.2024376113704
FDF08,OUT027,2933.796734668066
FDO04,OUT013,959.1522704998868
FDK41,OUT018,1058.4040126253444
FDP15,OUT049,4124.355146405458
NCD43,OUT018,1399.8184141623062
NCP18,OUT013,2388.9476150050937
FDZ51,OUT046,1572.8366105907646
DRH13,OUT035,1887.964551491113
FDF38,OUT045,669.0069250836862
NCI43,OUT045,736.1557623205279
FDM38,OUT027,2388.919966924391
FDS03,OUT013,1096.2398279215981
DRJ47,OUT017,2814.958146582725
FDT50,OUT010,-322.0198313270919
FDV02,OUT046,2741.543834497065
NCG18,OUT017,1760.7988041149044
FDW52,OUT046,2669.675701838726
FDS40,OUT035,777.8231357013108
FDN31,OUT017,3133.019213164261
FDA37,OUT045,1953.5902150505704
FDA15,OUT046,3963.5615133822457
FDL39,OUT046,2916.9350269562974
FDJ53,OUT045,1888.3397887008487
FDX22,OUT013,3424.1850532305525
NCZ42,OUT045,3693.927223291259
FDD56,OUT027,4280.500491989954
FDD40,OUT017,3225.7638171275025
FDS50,OUT013,3522.4167413651708
NCN14,OUT013,2947.2493859343813
FDT15,OUT013,2990.3684185682764
NCS18,OUT027,3169.4084351060956
NCO26,OUT010,-107.74148120624545
FDF58,OUT018,754.8656635693624
NCB19,OUT013,1402.9772132347814
FDH26,OUT017,2404.0364690121614
DRB24,OUT027,3883.6486062596305
FDA49,OUT018,1121.041932473281
FDB32,OUT045,1485.8290981216214
FDI36,OUT017,3285.039337212864
NCA17,OUT010,440.1296725889439
FDH22,OUT013,2019.199102985936
NCM26,OUT018,2154.532153265196
FDT15,OUT027,4409.334646100052
FDB16,OUT018,1144.7948159679893
NCP54,OUT027,3410.801618372425
FDJ36,OUT013,1703.411199112219
FDO28,OUT045,1855.018859294135
FDU09,OUT013,978.8768265155809
FDF29,OUT017,2220.9181100237424
FDY08,OUT013,2288.412835038188
DRJ59,OUT018,355.4417702475585
FDT23,OUT027,2783.319517438642
FDU15,OUT018,424.08548958235633
FDT47,OUT013,1654.47455258835
FDI53,OUT019,765.9336580159692
FDR59,OUT018,3904.7578797469246
FDD53,OUT035,836.9751561719536
FDY51,OUT017,3578.351898876297
FDT04,OUT049,731.7187284071287
FDU51,OUT049,2936.095683391068
FDG14,OUT035,2611.820711326876
NCU06,OUT045,3550.3161437600334
DRG25,OUT046,2950.818679788852
DRH49,OUT035,1495.8826344006357
FDN15,OUT035,2378.0613896106465
FDL43,OUT018,981.877403138617
NCT18,OUT049,2967.567850075656
NCB31,OUT013,4109.1917330405495
FDK57,OUT035,2053.7914087002896
FDY04,OUT019,744.7671165548248
NCP54,OUT046,1930.8011009165612
FDF41,OUT013,3871.412266982233
FDM01,OUT045,1648.8383947055236
FDW03,OUT045,1672.1845180641903
FDF28,OUT045,1949.6008569171995
FDY37,OUT017,2423.366369095248
FDQ03,OUT017,3890.9714695678326
FDP51,OUT027,3411.9372511614492
FDJ40,OUT017,1935.1736899658845
FDC32,OUT049,1596.3348190301529
DRI49,OUT027,2725.9684294812687
NCW54,OUT017,988.748092603648
FDF09,OUT017,770.3951397961912
FDP45,OUT018,3732.4210302603174
DRJ23,OUT018,2680.8497855893693
FDS59,OUT017,1938.7960355325908
FDY08,OUT046,2232.3232669647205
FDX16,OUT049,2452.4444344864783
FDY16,OUT018,2686.1018247209654
FDK32,OUT035,2641.102877703596
FDQ22,OUT013,711.0600467379984
NCC31,OUT018,2197.198637334265
FDG58,OUT049,2585.196581739472
DRF48,OUT013,3022.490346527944
DRH36,OUT049,1288.0760342810042
NCR30,OUT035,1344.2060523410353
FDB03,OUT019,1917.8617142820608
FDZ28,OUT027,3517.9482875420363
FDR35,OUT017,3263.887356380785
DRD15,OUT027,5114.06096744068
FDJ33,OUT019,119.04986722926606
FDA56,OUT010,41.2978663645157
FDP56,OUT046,813.4000820250358
NCT30,OUT046,777.2613976516129
FDK15,OUT017,1713.8446960756241
FDH44,OUT018,2126.096217531792
FDV01,OUT013,2527.4406167822176
DRG03,OUT017,2517.568331446859
FDG50,OUT027,2920.1071706373614
FDR16,OUT010,1508.7954852601079
FDZ60,OUT046,1715.648358489577
DRG03,OUT045,2373.882310052498
FDS56,OUT018,3943.472687113632
FDU33,OUT045,718.0906199038477
DRD27,OUT035,1736.962241552958
FDW22,OUT046,3593.0721947289558
DRA24,OUT045,2559.3285530189846
FDF38,OUT049,815.7955153123366
FDX48,OUT013,2538.4975320427657
FDS58,OUT018,2341.9082460039212
FDC32,OUT046,1491.0826009398581
NCQ29,OUT045,4022.495489379078
DRK39,OUT018,1080.119822242612
NCS38,OUT017,1905.6613311990268
DRO47,OUT013,1803.5315616527314
DRG27,OUT027,2138.168217507143
FDC57,OUT027,4533.081897271842
FDS55,OUT046,2340.5764980216763
NCJ06,OUT018,1623.6926001981028
FDO01,OUT019,238.0104499310604
NCM55,OUT045,2850.538831324361
FDC52,OUT049,2585.1626257466064
FDQ15,OUT045,1248.3621587663274
NCT30,OUT027,2216.3262608166388
NCR42,OUT027,1992.8370280177423
FDD28,OUT035,1125.0759382040278
FDQ34,OUT049,1754.378234114051
FDZ12,OUT027,3718.4981164910578
DRE13,OUT019,-501.1333994785543
NCN07,OUT019,214.10741874082498
FDM28,OUT035,3019.8982936685925
FDI10,OUT017,2871.296934376851
FDQ25,OUT013,2796.8752913004346
FDA38,OUT010,1922.2003339319322
DRI13,OUT049,3519.9924403890077
FDY20,OUT027,2949.982105420462
NCZ53,OUT035,3101.7787763035335
NCM31,OUT013,2297.825723132705
DRB01,OUT017,3084.1754023764474
DRF37,OUT046,4110.302512468171
NCF42,OUT049,2850.110838345312
FDF16,OUT018,2095.4816676713444
FDB41,OUT013,862.960900077467
FDR34,OUT013,3680.785960606822
FDR15,OUT018,2258.3426541514914
NCV42,OUT019,-114.43519090369341
FDW51,OUT035,3538.9287446366434
FDU36,OUT017,1684.8711316573508
FDX60,OUT049,1410.6523165429192
FDY03,OUT035,1997.195158003051
FDW55,OUT045,3907.161717990485
FDT01,OUT010,1435.3192860860204
FDG58,OUT013,2532.8953477036384
FDK21,OUT017,4062.733442912665
NCS41,OUT019,972.7013717572777
FDS10,OUT045,2823.3389618875085
NCT53,OUT046,2605.97195241512
FDJ28,OUT018,2762.6351241942352
FDX44,OUT045,1362.653316043209
FDT20,OUT018,388.4228410170232
FDO44,OUT017,1865.7844587523532
NCX17,OUT049,3762.7882805544195
FDY01,OUT017,1986.2080620041738
FDJ12,OUT027,4818.564005223045
DRK35,OUT018,337.16483352156575
FDD47,OUT019,778.8916393430717
NCM53,OUT035,1828.0145103666134
FDO45,OUT013,1499.1865854549956
NCM42,OUT010,-164.1149649621325
FDE04,OUT046,2911.3058668253025
NCI30,OUT027,5338.419128910018
FDZ19,OUT013,2802.3545960424594
FDW57,OUT013,2880.26934099955
FDA25,OUT013,1740.790474817296
FDT22,OUT046,964.0382717008597
FDP51,OUT013,1974.8093270303912
FDD48,OUT027,3326.3331459199126
FDY39,OUT035,3098.2138732202166
FDO48,OUT010,1652.6003303361877
FDD23,OUT027,4443.211971608982
DRN35,OUT027,2065.3559729804665
FDT01,OUT035,3538.884605259684
FDC20,OUT010,-988.0516045010511
DRJ35,OUT035,1160.8025352948116
FDB32,OUT046,1524.2178322324498
FDL24,OUT046,2809.3228251902838
NCV42,OUT035,1939.5547110409657
FDZ46,OUT046,1759.8114763762146
FDC15,OUT013,2475.070573312583
FDD08,OUT019,-1238.857568417402
FDY50,OUT049,1561.957916076581
FDD36,OUT013,1956.004490478123
FDG57,OUT027,2266.354984767464
FDL21,OUT018,475.3420813329882
FDN16,OUT027,3138.5592711162208
FDJ09,OUT027,2220.342114054889
FDS01,OUT010,955.1373491880686
FDV33,OUT017,4266.0162492358395
DRE12,OUT017,1924.6469775839682
FDR07,OUT013,1593.3353591094224
FDP48,OUT010,1056.2740160997741
NCB55,OUT035,1044.1752327361241
FDQ08,OUT013,1072.06833945478
FDR34,OUT035,3848.7059520325315
FDO33,OUT046,1796.51096782887
FDP13,OUT045,612.2685562974021
FDX12,OUT049,3995.3105065818945
NCT06,OUT049,2721.7426834066396
FDR16,OUT019,1557.7429935088421
FDE36,OUT046,2680.2610968817285
FDZ36,OUT049,3078.5749755803536
FDV13,OUT045,1410.096938153872
NCZ17,OUT035,734.9146781531881
FDU56,OUT045,2849.818431401369
FDM09,OUT035,2896.525245415806
FDV02,OUT017,2835.9300659542496
FDS34,OUT018,1572.1152714111258
FDA11,OUT049,1649.1359047209883
FDP09,OUT017,3462.74181694563
FDB29,OUT027,3334.874674136514
FDT19,OUT017,2915.57548506961
DRH15,OUT017,822.1032456021431
FDY38,OUT046,3722.736857256614
FDF14,OUT027,3882.870522284863
FDN48,OUT010,-409.2371721233769
FDQ12,OUT013,3688.0310104397713
NCJ43,OUT045,2667.969250606644
FDE17,OUT019,573.7118809671641
FDB05,OUT035,4074.0919039062464
FDH10,OUT045,2990.896757342083
NCR06,OUT017,786.9978589057747
FDU32,OUT018,1685.7503714446668
FDD56,OUT049,2885.512866593568
FDO36,OUT018,2597.2267723177556
FDH16,OUT010,-427.64381016029665
FDX10,OUT018,363.36163736692396
FDZ37,OUT017,1590.1864096561094
FDU31,OUT010,1592.482538899243
DRC49,OUT049,2347.4532706729447
FDL15,OUT045,2366.9418566203276
FDN32,OUT019,1085.1545011032
DRH59,OUT027,2647.415361245593
NCU29,OUT049,2437.1661277450476
FDR37,OUT019,1091.1563425918443
FDS14,OUT018,2231.3497575080614
FDU02,OUT027,5032.999699899233
FDJ08,OUT035,3189.6037893029634
NCZ06,OUT045,3898.8695919987167
FDO31,OUT049,1478.8341337101112
FDH31,OUT018,1412.4833075719946
FDS58,OUT017,2705.119951208788
NCA53,OUT027,2258.412755068427
FDF50,OUT046,3160.016672789965
NCW42,OUT049,3590.313510088039
NCQ17,OUT045,2377.3681860107517
FDK51,OUT018,3904.728804144252
NCW41,OUT010,578.6249772263697
NCR29,OUT017,995.8312124665019
FDB08,OUT019,645.8882192495397
FDA40,OUT027,2876.788056490418
FDL14,OUT018,2290.0108737971495
FDB47,OUT046,3286.6047639833546
FDO03,OUT035,3807.31025001835
DRK13,OUT019,1188.1162269270253
FDX13,OUT010,2014.566674951293
FDF52,OUT046,2907.6465243649886
FDT11,OUT013,3078.34885634735
FDB08,OUT013,2605.2690196001845
FDQ28,OUT018,2264.801587657713
FDD29,OUT045,3936.1639002415195
NCQ29,OUT027,5540.627325007771
NCO02,OUT013,1074.468760342805
FDR56,OUT010,1209.024757405768
NCM54,OUT049,2078.027144788736
FDP51,OUT035,2055.5980609249627
FDT38,OUT013,1407.322512871879
FDZ20,OUT018,3730.7476477966165
FDJ53,OUT013,1965.7099273053755
FDX13,OUT049,4041.407465822682
FDP58,OUT035,3612.4972559350354
NCK31,OUT019,-1043.265916900189
FDA35,OUT018,1742.8701741458765
FDV37,OUT018,2909.951243929787
NCO07,OUT027,4821.454775388371
FDA20,OUT045,2908.014012808486
FDZ59,OUT035,2857.428918182343
NCY17,OUT017,799.4485596777814
FDQ28,OUT035,2628.6235767966473
FDV35,OUT017,2544.7572350966598
FDQ36,OUT013,654.1119105456248
FDD34,OUT018,2337.7314267257625
FDK51,OUT045,4130.466182280594
FDV31,OUT035,2924.81175649313
FDR04,OUT035,1711.728872968481
FDR14,OUT049,987.5190203457983
DRC36,OUT010,887.6703739260424
FDE39,OUT019,49.2521001868804
FDP57,OUT049,1781.4772140727694
FDE57,OUT046,2266.286130940336
NCN18,OUT046,1748.303842517159
NCQ05,OUT018,2102.492027505995
FDW47,OUT035,2073.7201086698096
FDV46,OUT035,2360.240880567427
NCP29,OUT045,927.7343186037151
FDE09,OUT018,1517.2350103085112
NCU06,OUT027,5053.002318400612
FDT19,OUT010,846.1893253513994
DRF15,OUT017,2519.9997478250143
DRI51,OUT013,2725.971086470723
NCX54,OUT013,1690.786723364654
DRE01,OUT013,3800.9029936486722
NCB07,OUT045,2996.3218942208005
FDU50,OUT035,2021.5083669211745
FDG40,OUT035,741.9664818639008
FDW10,OUT018,2507.8830532310717
FDX51,OUT013,3167.0008194275456
NCP17,OUT045,951.8304874625442
FDP21,OUT035,3181.658751560496
FDL04,OUT045,1610.3885470504124
FDV23,OUT013,1993.690390728289
FDF24,OUT046,1374.1501033378092
FDH56,OUT027,3322.5705916546267
FDB51,OUT049,1125.9141369430893
FDI58,OUT027,3028.990787928722
FDR20,OUT013,869.4976773060738
FDC51,OUT018,1755.086686787941
FDB16,OUT027,2856.7393800947957
FDE40,OUT049,1127.4459905168192
NCM17,OUT035,855.9417315558239
FDU56,OUT035,3103.955486025691
FDS32,OUT019,410.34314769602804
FDX02,OUT049,3646.842578520224
FDT39,OUT027,3943.9051060081774
FDE35,OUT017,1100.6791685546395
NCI42,OUT019,1427.164173742386
DRL23,OUT046,1699.2370131106595
FDA10,OUT046,1932.0898910218411
FDA11,OUT013,1587.4689378545768
NCM06,OUT046,2437.8573543393923
NCT05,OUT035,4196.444412630315
NCQ02,OUT010,1038.4993204824796
NCY06,OUT049,2145.23539891242
FDY56,OUT035,3739.5775065397524
FDL02,OUT035,1855.6823943669735
NCI06,OUT035,2955.933937874504
FDQ14,OUT045,2329.024842648987
FDQ12,OUT017,3723.2941205120765
FDP36,OUT046,850.042081909789
FDK21,OUT027,5428.299543838544
FDO40,OUT045,2298.094485847367
NCK54,OUT019,-9.104344453057365
FDY09,OUT018,2543.2703445777775
NCW30,OUT049,4204.372737175487
NCC55,OUT027,2065.1068216524072
FDE58,OUT018,1607.8251346358386
FDR39,OUT013,2948.931207357911
FDU28,OUT049,3094.887316481232
FDH08,OUT017,3727.157282839457
FDG35,OUT045,2775.1546706604295
FDG22,OUT049,750.3253879147333
FDC34,OUT035,2649.693403577555
FDP15,OUT018,3740.9262471272723
FDK34,OUT010,1878.2716508930102
FDU45,OUT035,2053.247811526643
FDQ04,OUT027,2122.193969350865
FDX22,OUT018,3104.0403802865317
FDB45,OUT017,1783.3396045149238
NCH43,OUT027,4856.879932613241
DRE60,OUT046,3505.251810655868
FDD17,OUT027,5193.526738349714
NCM54,OUT017,2115.380739492787
NCH55,OUT013,2050.648765809092
NCT06,OUT017,2709.330019351517
FDA48,OUT027,4940.204011127382
FDY58,OUT027,5068.085754208533
FDO25,OUT045,3263.114594801453
FDN50,OUT045,1518.4757608122882
FDH35,OUT035,2767.8102412603203
FDK09,OUT045,3519.390383174146
FDO16,OUT013,1390.1788923243043
FDW11,OUT045,987.1688185247967
FDU47,OUT027,3754.7309501015325
NCQ42,OUT010,121.83645645040735
FDK55,OUT027,2907.629840206104
FDN08,OUT049,2002.29362471483
FDT57,OUT045,3701.688759996385
FDJ12,OUT018,3062.6747974583027
DRL59,OUT017,968.877763638045
NCN53,OUT046,591.2433695351044
FDO51,OUT010,-1119.9426710475
FDK56,OUT017,3075.12929099018
FDY12,OUT035,1037.511160311166
