Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3399.529433251473
FDK03,OUT035,4135.5883932632605
FDT45,OUT017,1083.2836551112368
NCC54,OUT027,5089.801465239646
FDP08,OUT018,2805.484357936685
FDU44,OUT046,2620.8870143925287
DRG39,OUT035,1067.1262584292367
FDU32,OUT049,2078.5077483814575
FDY27,OUT049,2927.4429097487473
NCP54,OUT013,2000.6189127566026
NCZ41,OUT049,2097.3453757094217
DRL49,OUT013,2299.652189223907
FDI05,OUT018,1042.6901293183973
FDY56,OUT045,3498.264746963865
DRC13,OUT013,2076.3411621386285
NCV29,OUT017,2911.5863768120203
FDR24,OUT049,1613.6441838670482
FDZ34,OUT018,2725.0708895225575
FDP37,OUT035,2146.548380387078
FDX08,OUT027,4278.490863434645
FDS57,OUT045,2182.9079959770497
NCG18,OUT049,1758.420970646944
FDK25,OUT018,2400.704116292532
FDH53,OUT049,1510.12267746007
DRI59,OUT018,3179.784030003754
FDA52,OUT046,2800.327286883109
FDT20,OUT010,-1128.85423717703
FDE36,OUT019,759.8528805688895
FDI24,OUT017,2849.404549047253
FDB28,OUT018,2834.939475637685
FDV11,OUT017,2921.014165827032
FDP01,OUT046,2481.484473700011
FDD34,OUT027,3996.425854691859
FDJ50,OUT027,2370.3920914440523
FDZ44,OUT013,1965.1797403044689
DRO59,OUT035,1404.192159851659
DRB48,OUT045,711.2902023325481
FDR21,OUT018,2486.2969715453078
NCE42,OUT010,1767.4272434555876
FDO23,OUT046,1511.542768244154
NCE30,OUT018,2994.321796095784
FDQ22,OUT035,873.028420910701
FDY01,OUT045,1813.1094892446379
FDS08,OUT017,2905.120646446804
FDG28,OUT018,3594.060674090723
FDQ51,OUT018,662.6063269204658
FDB05,OUT017,3956.6593519244757
FDO56,OUT049,2031.6422246102811
FDE02,OUT018,1280.4677290039635
FDN45,OUT017,3549.470394267831
FDS09,OUT013,958.4956014807315
NCA54,OUT018,2559.1146335433855
FDP09,OUT010,1457.260749700022
FDC53,OUT045,1592.6325454725513
NCM55,OUT017,2997.754647990923
FDL09,OUT018,2410.805586097792
FDA11,OUT019,-308.5089397961996
FDA50,OUT045,1493.9295768444763
FDC23,OUT017,2932.425415972539
FDE22,OUT049,2624.20777848498
FDD23,OUT046,2975.5664187868083
NCA29,OUT049,2799.507210712436
FDK38,OUT046,2344.8136383931214
DRC13,OUT046,1989.9586217719166
NCP43,OUT049,2891.4308603801446
FDX28,OUT049,1712.6212694898463
FDF08,OUT049,1627.1754722776186
FDZ33,OUT046,2359.3343853890947
FDD10,OUT049,2946.9129005981217
FDO58,OUT017,2679.030903561446
FDI50,OUT017,3728.965276452049
FDO58,OUT045,2565.587529686346
FDX08,OUT013,2894.749079177596
NCK17,OUT010,-1119.3135265303931
FDF39,OUT035,4241.986455147124
FDU45,OUT010,5.559108306205303
NCJ18,OUT018,1567.1425251299459
DRC27,OUT019,1922.683889972875
DRC25,OUT035,1548.627874432616
FDU59,OUT035,2673.4301548277176
FDU28,OUT035,3174.2902012156073
NCP30,OUT046,746.1930302604917
FDB39,OUT018,719.0627550213674
FDE41,OUT013,1519.6523848440859
DRH11,OUT010,-907.5129118123749
FDA58,OUT045,3586.9305408324503
FDU50,OUT046,1906.6700073415413
FDM34,OUT013,2114.8511976083455
FDM44,OUT027,3106.0614900702994
FDR39,OUT045,2816.465533098609
FDM25,OUT045,2747.8172347735986
FDQ49,OUT049,2621.161428949711
DRH25,OUT018,658.2039920759519
FDM09,OUT027,4147.565926546649
FDL44,OUT019,718.3691794558151
NCR42,OUT018,353.12482667237714
DRL59,OUT046,929.7857078977393
FDX43,OUT013,2687.319290864949
DRK47,OUT010,1621.91298890139
FDU48,OUT018,1844.9575986365
FDY12,OUT045,859.3791050041511
NCN43,OUT018,1699.9703127973594
NCM55,OUT018,2587.4911602326206
FDQ21,OUT027,3431.366713126763
FDX13,OUT035,4029.474540032
NCK30,OUT027,5307.219527990863
FDG20,OUT049,2870.823866560983
DRG27,OUT017,818.1589886134179
FDY14,OUT018,3806.542434395274
FDP59,OUT035,1865.8683408471136
FDU60,OUT017,2832.6896155291984
NCC18,OUT019,743.6100907579018
DRJ39,OUT017,3479.039881131179
FDS07,OUT049,1923.7660019174903
FDM08,OUT027,4922.993943134559
FDP51,OUT045,1918.8954622716851
FDU16,OUT035,1558.0019466142803
FDH12,OUT013,1768.8030285227169
DRE48,OUT010,1194.9680422279182
NCL42,OUT027,5180.779279761746
FDR21,OUT045,2731.306918966132
NCW29,OUT035,2233.061082427154
FDO11,OUT013,3964.4056168763127
NCM31,OUT049,2314.181338909838
FDV35,OUT019,556.8374074520059
FDF58,OUT017,1199.2961722054974
NCE43,OUT049,2717.3477734217145
FDA02,OUT035,2487.301804004931
DRL37,OUT010,-1072.8831100291616
FDR24,OUT018,1283.6883705039836
FDW59,OUT049,1498.5202608374966
FDS22,OUT049,974.876739164647
FDW24,OUT017,1013.9970395230087
FDU24,OUT035,1719.9778235249937
FDA21,OUT027,4355.870710390355
FDH58,OUT027,3325.8317571612024
FDW36,OUT018,1434.210154266953
FDI45,OUT027,4156.956405287797
FDU01,OUT018,2706.4121449046734
FDF35,OUT027,3166.6915651455547
FDU43,OUT019,1858.2355800328673
FDE24,OUT019,414.5107383039074
FDK50,OUT049,2685.9551893458115
FDG31,OUT045,1047.8727911038868
FDC60,OUT045,1464.0081784160693
FDL36,OUT013,1529.6014011568598
FDP21,OUT013,3062.3517200443625
FDW16,OUT045,1492.2613570972517
FDX02,OUT017,3596.3647269398534
FDQ58,OUT027,3884.2503755784637
FDT51,OUT046,1861.1796228773046
FDD59,OUT049,1466.800261588183
NCM42,OUT018,1494.1923482728691
FDA57,OUT018,497.21834424444046
FDZ48,OUT035,1985.5669251616052
FDE46,OUT045,2377.6336738814525
NCZ30,OUT019,81.06783101631709
FDB56,OUT017,3091.929993658277
FDA25,OUT027,3169.418167661992
FDD20,OUT013,2075.7880801397523
FDL25,OUT013,1584.5573694770455
NCO18,OUT049,2864.142506802565
FDJ45,OUT017,776.2222110554626
FDR12,OUT035,2879.627568751152
NCF19,OUT010,-1022.621269460821
FDK25,OUT046,2632.8853563689445
NCR17,OUT046,1835.3943724124829
FDC52,OUT046,2471.4210157244647
NCA54,OUT017,2930.880850689206
FDR45,OUT010,1857.9558553885406
NCM19,OUT049,1911.479770143821
FDF39,OUT027,5542.819820049773
FDX23,OUT049,1701.6791258376265
FDD58,OUT027,3060.98235655645
FDX28,OUT013,1667.079730418035
NCD31,OUT013,2593.9647572128565
FDU57,OUT018,2157.958729583265
FDI27,OUT046,883.4726428936166
NCM42,OUT046,1746.9159024574506
FDD32,OUT027,2834.8507996524104
FDI34,OUT013,3622.3045479625857
NCM29,OUT049,2168.058280357238
FDG46,OUT018,1617.4825530328299
DRC01,OUT010,-938.4243770127104
FDB15,OUT027,5455.327812841009
NCA17,OUT027,3785.308070455585
FDF10,OUT046,2360.3401625090323
FDR26,OUT027,4237.909287245638
FDI02,OUT049,1937.501100787102
NCM54,OUT010,157.77505280208038
FDF14,OUT013,2451.9630264816956
FDJ33,OUT010,111.25619664255487
FDM20,OUT035,3953.675172494311
FDC03,OUT027,4520.211645717481
NCX05,OUT046,1844.7593760404707
NCM41,OUT027,2924.925599162835
NCU29,OUT010,475.0919379209804
FDQ59,OUT017,1546.5236248918343
FDH46,OUT010,-149.43424746503308
FDH09,OUT013,953.0551029530789
NCD06,OUT045,751.8773763438493
FDC15,OUT035,2564.10787614147
DRD37,OUT027,2243.6636514571746
FDT28,OUT027,3795.651207952118
FDR28,OUT027,4061.006898302294
FDT38,OUT017,1543.825026157006
FDV34,OUT027,2756.64555028252
FDY52,OUT035,1256.193260379936
FDB34,OUT013,1483.4784886525895
DRL23,OUT018,1447.0447688731683
DRB24,OUT046,2436.8651089546756
FDJ50,OUT046,974.3021625744216
FDQ49,OUT035,2638.389347016555
FDP20,OUT035,2152.089691386371
FDV19,OUT027,3991.3925654867644
NCR54,OUT045,2971.683745116137
FDO09,OUT010,2159.123923963548
FDS57,OUT018,1997.124086906016
FDN10,OUT049,2002.9034281436232
FDV23,OUT049,2100.487067122195
FDY28,OUT049,3440.152827987977
DRG51,OUT013,2597.891396344163
FDD45,OUT019,-356.5200116576238
NCL18,OUT027,4373.286587367555
NCM29,OUT013,2117.976281408426
FDF17,OUT027,4498.829425077369
FDE22,OUT017,2670.497923402475
FDQ22,OUT017,832.473067815403
FDS01,OUT013,2876.807755465274
FDW35,OUT027,2226.8793806116455
FDJ33,OUT046,2033.3119736352596
NCF54,OUT035,2821.886811843534
FDE09,OUT013,1843.1485086644443
NCE06,OUT045,2456.1554744133773
DRH49,OUT049,1439.1578566243647
FDY43,OUT045,2613.1445568536906
NCT05,OUT017,4025.0861854347395
FDZ34,OUT045,2941.942017328003
FDL38,OUT017,1620.5286761338878
FDZ31,OUT017,3104.6391169994727
FDR14,OUT035,1090.9003540088047
NCN54,OUT049,1406.222570298647
NCC42,OUT027,3629.1359705101286
FDK08,OUT017,1811.1305306704185
FDP59,OUT013,1804.5073595280053
FDV22,OUT035,2688.265160810161
FDD33,OUT035,3756.978691377547
DRE60,OUT027,4889.285184464018
FDK52,OUT046,3515.1801706026163
FDA02,OUT017,2486.7429960224954
FDM56,OUT049,1873.243032405845
FDE57,OUT035,2409.6784774010075
FDM32,OUT045,1432.2278605044805
NCQ30,OUT027,3366.3020916272444
FDQ27,OUT027,3199.325085669396
FDT60,OUT027,3427.767426859008
FDU43,OUT049,3857.1395609442393
NCO55,OUT035,1843.6808154192272
FDG02,OUT045,2951.5937995784193
FDJ28,OUT013,3038.6767623644555
FDP40,OUT045,1812.992737988453
FDJ38,OUT045,2976.6881859911814
NCC54,OUT017,3803.42290611771
NCZ41,OUT046,1986.0957635764526
FDK38,OUT019,536.5911412509579
FDU52,OUT013,2497.90803991693
FDC40,OUT046,1328.9390223005407
NCR30,OUT017,1333.4934801862846
NCN18,OUT017,1869.5389807265688
FDB50,OUT035,1432.4322671276368
FDG04,OUT013,3005.4245584796245
FDR26,OUT035,2935.0273534306575
NCT17,OUT018,2662.641417228649
FDX35,OUT027,4978.256606287621
FDS12,OUT046,2007.6956964551605
NCZ29,OUT027,3414.1133522952496
FDB38,OUT010,740.2520808936279
FDP12,OUT013,796.6296987919852
FDP22,OUT046,951.7202900070558
FDS26,OUT018,3747.4267449648282
FDR52,OUT046,3039.6816695189964
DRJ13,OUT046,2523.2256852997266
FDU48,OUT027,3522.559356125833
FDE29,OUT035,1172.4546049298183
NCT29,OUT049,2029.8973387225797
DRK37,OUT018,2671.202672491529
FDK55,OUT046,1470.3299531797484
FDR07,OUT046,1575.6276275808086
FDO21,OUT027,4972.430518970966
FDK46,OUT049,4123.576464570107
FDB12,OUT045,1677.5242222895968
FDT31,OUT027,4400.134193233376
FDJ33,OUT045,1978.1197307393963
FDC26,OUT027,3185.820825980034
NCQ02,OUT045,2881.955520408452
FDP08,OUT010,1161.293389169033
FDB11,OUT027,4930.932549171202
FDV55,OUT013,2365.5586930427176
FDW20,OUT049,2069.6278338008074
NCJ18,OUT019,-13.9259321415675
FDC41,OUT018,990.911936533266
FDE14,OUT027,3136.776498589101
FDG35,OUT013,2857.0519076174783
FDF45,OUT035,1211.2436816620777
FDS19,OUT027,2770.9502626492576
FDS58,OUT019,722.7127750460188
FDA26,OUT017,3569.3898851192625
FDM32,OUT049,1571.9793831749548
FDL45,OUT046,2042.3987441930603
FDZ55,OUT049,2638.874287456498
FDY37,OUT049,2406.070577913304
FDO46,OUT046,3047.695097045278
FDQ60,OUT046,1957.2534007985982
FDA19,OUT018,1826.2834340523136
FDL15,OUT046,2450.0495181120946
FDM10,OUT018,3041.6315905666743
NCL05,OUT017,871.5995696256989
DRK49,OUT010,-1097.952099511211
NCE18,OUT027,5292.453033844173
FDG40,OUT049,774.1744411826419
DRI59,OUT045,3375.8893047890892
FDK28,OUT035,4101.335550883344
NCD06,OUT019,-1072.1738099306863
FDO11,OUT019,2066.8977849869098
FDK27,OUT046,1951.154607618375
FDT43,OUT027,2343.1410090962645
FDD38,OUT018,1465.7434799461291
FDA16,OUT049,3526.531337799057
FDL14,OUT027,3916.103887552111
NCM17,OUT049,874.398338088238
FDD20,OUT045,1954.6406337869503
FDA40,OUT045,1475.8205199452148
FDL43,OUT045,1270.1806040452514
FDV15,OUT045,1594.1105529204006
FDE52,OUT046,1540.3952329931449
NCL17,OUT010,387.9416186508547
NCJ31,OUT045,3571.675016597269
FDR60,OUT045,1239.7066124268665
NCA18,OUT035,1990.396215473306
FDS21,OUT027,2575.582069411561
FDW09,OUT035,1517.846940073449
FDL26,OUT035,2612.7270920686465
FDS47,OUT018,1186.2603499654433
FDC39,OUT046,3184.0527063218237
FDT51,OUT035,2010.4087704355063
FDK40,OUT035,4218.423680763191
NCG19,OUT045,3531.674842385382
FDZ07,OUT046,1106.8956363495286
FDF08,OUT027,2939.219447105631
FDO04,OUT013,1028.8835351464309
FDK41,OUT018,1102.2347785099803
FDP15,OUT049,4033.459881828989
NCD43,OUT018,1432.795391225156
NCP18,OUT013,2386.3320019123007
FDZ51,OUT046,1606.978762814993
DRH13,OUT035,1899.9828813342951
FDF38,OUT045,752.267027698215
NCI43,OUT045,814.635510216374
FDM38,OUT027,2418.0373125277283
FDS03,OUT013,1153.014186847953
DRJ47,OUT017,2784.3463286129277
FDT50,OUT010,-254.5388058139505
FDV02,OUT046,2715.436571135468
NCG18,OUT017,1788.42640159303
FDW52,OUT046,2648.8033310273026
FDS40,OUT035,854.7741920802598
FDN31,OUT017,3092.9043195324043
FDA37,OUT045,1972.157881729418
FDA15,OUT046,3881.2614262507464
FDL39,OUT046,2882.5042513272388
FDJ53,OUT045,1908.803049349789
FDX22,OUT013,3374.77456911673
NCZ42,OUT045,3630.342246312461
FDD56,OUT027,4218.316874928903
FDD40,OUT017,3188.5106354960617
FDS50,OUT013,3467.3181661808608
NCN14,OUT013,2921.89192063038
FDT15,OUT013,2961.161369744973
NCS18,OUT027,3162.184976346316
NCO26,OUT010,-49.258226944884086
FDF58,OUT018,823.069812137858
NCB19,OUT013,1441.0034716458572
FDH26,OUT017,2404.119995856265
DRB24,OUT027,3837.4453094618757
FDA49,OUT018,1168.3981690816204
FDB32,OUT045,1531.7766638733651
FDI36,OUT017,3244.5524262713707
NCA17,OUT010,479.79879405134716
FDH22,OUT013,2026.7516357309669
NCM26,OUT018,2155.332380610353
FDT15,OUT027,4346.174497032445
FDB16,OUT018,1190.2518741545225
NCP54,OUT027,3392.644388882658
FDJ36,OUT013,1728.9105031028482
FDO28,OUT045,1875.9655031439083
FDU09,OUT013,1042.7750916915882
FDF29,OUT017,2230.1208767974513
FDY08,OUT013,2281.221496665664
DRJ59,OUT018,431.93745910354187
FDT23,OUT027,2795.1238853786163
FDU15,OUT018,507.1449147922265
FDT47,OUT013,1689.15096303029
FDI53,OUT019,790.830015348158
FDR59,OUT018,3818.5288415743075
FDD53,OUT035,908.7114522514914
FDY51,OUT017,3516.4702060000654
FDT04,OUT049,801.3737727391563
FDU51,OUT049,2902.4053810241344
FDG14,OUT035,2597.11352709413
NCU06,OUT045,3489.7343018328024
DRG25,OUT046,2907.3039457074055
DRH49,OUT035,1528.9624720981203
FDN15,OUT035,2378.794779473366
FDL43,OUT018,1037.0521053453226
NCT18,OUT049,2930.994248006867
NCB31,OUT013,4015.454327620339
FDK57,OUT035,2063.0310341252443
FDY04,OUT019,764.3405738188956
NCP54,OUT046,1942.3812167064716
FDF41,OUT013,3792.15047950213
FDM01,OUT045,1686.696691330269
FDW03,OUT045,1706.3453065431906
FDF28,OUT045,1971.5399482223834
FDY37,OUT017,2422.738307736075
FDQ03,OUT017,3815.393236206554
FDP51,OUT027,3392.8165072608526
FDJ40,OUT017,1955.1645460205236
FDC32,OUT049,1625.5974041553447
DRI49,OUT027,2721.26250669386
NCW54,OUT017,1045.289948798829
FDF09,OUT017,847.2155267566736
FDP45,OUT018,3657.526055301087
DRJ23,OUT018,2645.787960319297
FDS59,OUT017,1959.3601129640765
FDY08,OUT046,2219.9786128379856
FDX16,OUT049,2443.5401663553694
FDY16,OUT018,2656.496244343446
FDK32,OUT035,2630.858370815821
FDQ22,OUT013,792.403406762576
NCC31,OUT018,2191.573684143972
FDG58,OUT049,2567.0533501681625
DRF48,OUT013,2979.5593836403555
DRH36,OUT049,1327.6112669250142
NCR30,OUT035,1387.471572418251
FDB03,OUT019,1864.3392227444451
FDZ28,OUT027,3496.626288326027
FDR35,OUT017,3222.2053408617194
DRD15,OUT027,5006.006375968306
FDJ33,OUT019,161.67969744458446
FDA56,OUT010,105.69938507216534
FDP56,OUT046,878.7607492816174
NCT30,OUT046,838.7597574418954
FDK15,OUT017,1739.1915910594162
FDH44,OUT018,2131.2926497247317
FDV01,OUT013,2518.270603366028
DRG03,OUT017,2498.837264011601
FDG50,OUT027,2929.9834511131894
FDR16,OUT010,1489.0757276024503
FDZ60,OUT046,1734.3502878329682
DRG03,OUT045,2363.2041466851133
FDS56,OUT018,3855.6643320622734
FDU33,OUT045,788.8608299532306
DRD27,OUT035,1758.3896558830077
FDW22,OUT046,3530.354315191529
DRA24,OUT045,2543.1507063580448
FDF38,OUT049,887.5755166818662
FDX48,OUT013,2532.491987171163
FDS58,OUT018,2332.8844252911817
FDC32,OUT046,1521.7748077854421
NCQ29,OUT045,3935.6046991970998
DRK39,OUT018,1118.3901260168034
NCS38,OUT017,1919.1685233286235
DRO47,OUT013,1814.6545558884386
DRG27,OUT027,2168.188412752359
FDC57,OUT027,4463.000158769404
FDS55,OUT046,2329.773538538702
NCJ06,OUT018,1646.803563588551
FDO01,OUT019,285.03814568933944
NCM55,OUT045,2823.6128341146687
FDC52,OUT049,2573.815297689806
FDQ15,OUT045,1295.1420326800267
NCT30,OUT027,2251.407496533534
NCR42,OUT027,2042.1389703467112
FDD28,OUT035,1185.6287312267912
FDQ34,OUT049,1769.089934673516
FDZ12,OUT027,3682.798430741849
DRE13,OUT019,-429.8664674201994
NCN07,OUT019,256.9655764283723
FDM28,OUT035,2987.156748545089
FDI10,OUT017,2843.001415282704
FDQ25,OUT013,2777.379939907447
FDA38,OUT010,1893.5492188513247
DRI13,OUT049,3453.8308799841143
FDY20,OUT027,2953.2292612269976
NCZ53,OUT035,3062.6704141483438
NCM31,OUT013,2293.783357541041
DRB01,OUT017,3035.1095182812824
DRF37,OUT046,4007.2883168152052
NCF42,OUT049,2810.53012413558
FDF16,OUT018,2091.8009704006704
FDB41,OUT013,932.2143537331701
FDR34,OUT013,3621.9129857314447
FDR15,OUT018,2252.2512272604267
NCV42,OUT019,-55.505105444673745
FDW51,OUT035,3475.55708882533
FDU36,OUT017,1715.0669106641096
FDX60,OUT049,1449.5036084851713
FDY03,OUT035,2011.521296941543
FDW55,OUT045,3836.2695347009203
FDT01,OUT010,1409.5073271299163
FDG58,OUT013,2521.477389061241
FDK21,OUT017,3982.8131641359023
NCS41,OUT019,976.4108438039359
FDS10,OUT045,2804.0857776624084
NCT53,OUT046,2582.0494637712422
FDJ28,OUT018,2733.654958386694
FDX44,OUT045,1410.386653420955
FDT20,OUT018,470.80974269115063
FDO44,OUT017,1885.199031173567
NCX17,OUT049,3685.0328363400313
FDY01,OUT017,1993.0355888151894
FDJ12,OUT027,4736.161951764813
DRK35,OUT018,409.33885038540507
FDD47,OUT019,781.9325845926658
NCM53,OUT035,1849.3820745716412
FDO45,OUT013,1541.8367651466635
NCM42,OUT010,-96.25766727835196
FDE04,OUT046,2883.323939578043
NCI30,OUT027,5226.156213388173
FDZ19,OUT013,2776.1432294626948
FDW57,OUT013,2849.2833630837276
FDA25,OUT013,1775.8494617777972
FDT22,OUT046,1017.0900832339842
FDP51,OUT013,1990.8608870651099
FDD48,OUT027,3315.540688888347
FDY39,OUT035,3059.769752966033
FDO48,OUT010,1639.1266414348195
FDD23,OUT027,4377.924492061611
DRN35,OUT027,2101.809575435168
FDT01,OUT035,3469.5072417546758
FDC20,OUT010,-876.3318145468994
DRJ35,OUT035,1205.9557335833483
FDB32,OUT046,1560.2551580374593
FDL24,OUT046,2782.0575177935434
NCV42,OUT035,1954.6595956252834
FDZ46,OUT046,1777.8795025326567
FDC15,OUT013,2459.8170298080104
FDD08,OUT019,-1123.8895477026692
FDY50,OUT049,1598.6143191969445
FDD36,OUT013,1977.8495729770466
FDG57,OUT027,2302.630118009414
FDL21,OUT018,558.0903332315247
FDN16,OUT027,3134.412201200261
FDJ09,OUT027,2259.9938781416377
FDS01,OUT010,975.1157637279366
FDV33,OUT017,4175.697784152448
DRE12,OUT017,1931.3546829747304
FDR07,OUT013,1629.4345800941974
FDP48,OUT010,1067.228827011028
NCB55,OUT035,1093.0834584611619
FDQ08,OUT013,1137.2915194796153
FDR34,OUT035,3779.571637625721
FDO33,OUT046,1812.6699376292054
FDP13,OUT045,688.2284668908029
FDX12,OUT049,3918.8195336319827
NCT06,OUT049,2699.2144525688104
FDR16,OUT019,1544.8115860228713
FDE36,OUT046,2656.6388890999033
FDZ36,OUT049,3037.648744609293
FDV13,OUT045,1459.0406134613675
NCZ17,OUT035,804.7500775130877
FDU56,OUT045,2828.0065682905324
FDM09,OUT035,2865.6625931386575
FDV02,OUT017,2812.1954398051635
FDS34,OUT018,1597.2671851930793
FDA11,OUT049,1678.3590717822287
FDP09,OUT017,3411.991143318717
FDB29,OUT027,3322.22089608243
FDT19,OUT017,2891.681899628284
DRH15,OUT017,879.0333488551441
FDY38,OUT046,3644.5151757568283
FDF14,OUT027,3845.743470573383
FDN48,OUT010,-330.4299528699204
FDQ12,OUT013,3625.787520736693
NCJ43,OUT045,2651.219057673555
FDE17,OUT019,599.6709805659032
FDB05,OUT035,3985.4812541486926
FDH10,OUT045,2962.8213487974695
NCR06,OUT017,861.9333114616431
FDU32,OUT018,1707.1089687217798
FDD56,OUT049,2852.5426571926932
FDO36,OUT018,2572.9489712613554
FDH16,OUT010,-346.80395252066353
FDX10,OUT018,439.4531927863304
FDZ37,OUT017,1628.028373277427
FDU31,OUT010,1581.175510803356
DRC49,OUT049,2332.02191882861
FDL15,OUT045,2368.224689624534
FDN32,OUT019,1094.3676220877876
DRH59,OUT027,2657.063086715334
NCU29,OUT049,2427.3367806011643
FDR37,OUT019,1100.515566583708
FDS14,OUT018,2224.2678844872967
FDU02,OUT027,4934.540846568992
FDJ08,OUT035,3142.1893130148915
NCZ06,OUT045,3820.380822950356
FDO31,OUT049,1517.6289774548277
FDH31,OUT018,1448.4972778483582
FDS58,OUT017,2689.8464156332907
NCA53,OUT027,2297.451464318153
FDF50,OUT046,3116.523144658607
NCW42,OUT049,3524.8440863663914
NCQ17,OUT045,2367.6212798789315
FDK51,OUT018,3824.2341351565738
NCW41,OUT010,615.3898243675408
NCR29,OUT017,1055.626527665142
FDB08,OUT019,671.448626275793
FDA40,OUT027,2882.047163527628
FDL14,OUT018,2282.2607287454643
FDB47,OUT046,3231.818842263131
FDO03,OUT035,3736.9499611347796
DRK13,OUT019,1165.638789588734
FDX13,OUT010,1978.8155139274356
FDF52,OUT046,2871.46827007068
FDT11,OUT013,3044.7338977897543
FDB08,OUT013,2596.346370620519
FDQ28,OUT018,2262.2732383034217
FDD29,OUT045,3863.6601940476094
NCQ29,OUT027,5414.865119935093
NCO02,OUT013,1130.625636182439
FDR56,OUT010,1206.3115894432788
NCM54,OUT049,2085.340072484377
FDP51,OUT035,2065.547079172567
FDT38,OUT013,1453.4571358690082
FDZ20,OUT018,3655.2710425628707
FDJ53,OUT013,1982.23476884105
FDX13,OUT049,3955.9496508086904
FDP58,OUT035,3542.7958219435736
NCK31,OUT019,-939.309746464622
FDA35,OUT018,1760.8555505675617
FDV37,OUT018,2869.244479338517
NCO07,OUT027,4738.05581150325
FDA20,OUT045,2879.358137277349
FDZ59,OUT035,2825.920231928577
NCY17,OUT017,861.6267861343599
FDQ28,OUT035,2613.3451544991603
FDV35,OUT017,2529.730085712873
FDQ36,OUT013,725.4765444091545
FDD34,OUT018,2328.624469390532
FDK51,OUT045,4051.909312235547
FDV31,OUT035,2890.1042146826835
FDR04,OUT035,1741.55378421758
FDR14,OUT049,1038.0316968630204
DRC36,OUT010,898.1252242293058
FDE39,OUT019,102.56585297397032
FDP57,OUT049,1805.692383485924
FDE57,OUT046,2263.4102324421524
NCN18,OUT046,1759.5842661496117
NCQ05,OUT018,2101.9699603941576
FDW47,OUT035,2085.9306271326323
FDV46,OUT035,2362.32772835462
NCP29,OUT045,987.2349389819121
FDE09,OUT018,1547.0152918359272
NCU06,OUT027,4953.063537920481
FDT19,OUT010,852.7950943642077
DRF15,OUT017,2504.446029398538
DRI51,OUT013,2700.5003654281218
NCX54,OUT013,1719.2324119538093
DRE01,OUT013,3711.90894375478
NCB07,OUT045,2962.286440661097
FDU50,OUT035,2032.2020841072253
FDG40,OUT035,818.0670754541864
FDW10,OUT018,2488.8155006994784
FDX51,OUT013,3130.539649363021
NCP17,OUT045,1019.7499730305362
FDP21,OUT035,3141.4963476806047
FDL04,OUT045,1642.4906172236706
FDV23,OUT013,2006.0435682393309
FDF24,OUT046,1416.5279639765995
FDH56,OUT027,3309.5379297774625
FDB51,OUT049,1180.3630169166465
FDI58,OUT027,3029.3998144372736
FDR20,OUT013,944.542103047289
FDC51,OUT018,1775.417877436578
FDB16,OUT027,2867.129603289339
FDE40,OUT049,1178.9468421778931
NCM17,OUT035,919.7928316113421
FDU56,OUT035,3071.295114358508
FDS32,OUT019,447.80542059656796
FDX02,OUT049,3581.225321336259
FDT39,OUT027,3905.761487357596
FDE35,OUT017,1159.615879763173
NCI42,OUT019,1415.5860978218989
DRL23,OUT046,1717.5246330584241
FDA10,OUT046,1938.506867797732
FDA11,OUT013,1623.855962959529
NCM06,OUT046,2420.0615351310653
NCT05,OUT035,4105.618752843933
NCQ02,OUT010,1053.270888241415
NCY06,OUT049,2147.935939166266
FDY56,OUT035,3671.561663637924
FDL02,OUT035,1874.904969627238
NCI06,OUT035,2922.180235523658
FDQ14,OUT045,2328.978249508359
FDQ12,OUT017,3658.4366008625425
FDP36,OUT046,910.7549137742886
FDK21,OUT027,5318.795644008637
FDO40,OUT045,2303.700263381865
NCK54,OUT019,49.47934292767604
FDY09,OUT018,2525.195182993325
NCW30,OUT049,4110.818272356739
NCC55,OUT027,2114.2177629852677
FDE58,OUT018,1632.766594789439
FDR39,OUT013,2919.5377677033184
FDU28,OUT049,3053.616963439535
FDH08,OUT017,3662.5484451064967
FDG35,OUT045,2761.4688903134556
FDG22,OUT049,825.200688508424
FDC34,OUT035,2624.2736670451914
FDP15,OUT018,3660.52490388613
FDK34,OUT010,1851.5627169168076
FDU45,OUT035,2067.9239525207527
FDQ04,OUT027,2164.3005588420156
FDX22,OUT018,3057.8998955333786
FDB45,OUT017,1814.1330769443684
NCH43,OUT027,4766.635978971983
DRE60,OUT046,3423.063762220539
FDD17,OUT027,5093.322089213193
NCM54,OUT017,2124.1905415410474
NCH55,OUT013,2064.5825691045775
NCT06,OUT017,2690.6804501346946
FDA48,OUT027,4845.13055174997
FDY58,OUT027,4973.255885727306
FDO25,OUT045,3212.1996550683775
FDN50,OUT045,1562.2272003658045
FDH35,OUT035,2746.3799443013227
FDK09,OUT045,3461.1942918660125
FDO16,OUT013,1437.896241921483
FDW11,OUT045,1053.0548400573434
FDU47,OUT027,3726.461279015046
NCQ42,OUT010,177.5345444400907
FDK55,OUT027,2917.2131190795117
FDN08,OUT049,2011.2221565452771
FDT57,OUT045,3640.990376386943
FDJ12,OUT018,3017.5909677450954
DRL59,OUT017,1028.1094651380147
NCN53,OUT046,665.0364026504886
FDO51,OUT010,-1004.8890189422643
FDK56,OUT017,3032.499223947508
FDY12,OUT035,1090.513872364401
